Date of Download: 2023-06-13_15:16:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search Parameters: Data Level:all  Trait List:  Trial List:11142  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,branching level counting|CO_334:0000079,dry matter content by specific gravity method|CO_334:0000160,first apical branch height measurement in cm|CO_334:0000106,fresh root yield|CO_334:0000013,fresh storage root weight per plot|CO_334:0000012,initial plant vigor assessment 1-5|CO_334:0000220,lodged plants estimation 1-3|CO_334:0000301,marketable root number counting|CO_334:0000169,number of planted stakes per plot counting|CO_334:0000159,plant architecture visual rating 1-5|CO_334:0000099,plant height measurement in cm|CO_334:0000018,plant height with leaf in cm|CO_334:0000123,plant stands harvested counting|CO_334:0000010,root color visual rating 1-3|CO_334:0000221,root constriction visual rating 1-3|CO_334:0000109,root evaluation scaled 1-5|CO_334:0000228,root length evaluation scaled 1-3|CO_334:0000226,root weight in air|CO_334:0000157,root weight in water|CO_334:0000158,sprout count discrete counting|CO_334:0000138,storage root neck length visual rating 1-3|CO_334:0000223,storage root shape visual rating 1-6|CO_334:0000020,thrips severity : visual 1-5|CO_334:0002084,total carotenoid by chart 1-8|CO_334:0000161,notes
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207630,AM1627A-112,,plot,5913728,202268IDEPR_cere_rep1_AM1627A-112_639,1,1,639,15,23,test,,0,38.53713693,190,7.142857143,2.4,4,1,0,4,2,190,30,4,3,1,4,2,2200,272,4,1,3,,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207631,AM1627A-113,,plot,5913831,202268IDEPR_cere_rep1_AM1627A-113_726,1,1,726,17,22,test,,0,36.64025216,170,14.88095238,5,3,1,6,4,2,170,40,4,3,1,3,2,3000,343,4,1,2,,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207632,AM1627A-114,,plot,5913578,202268IDEPR_cere_rep1_AM1627A-114_631,1,1,631,15,15,test,,0,38.57282609,210,10.41666667,3.5,3,1,3,4,2,210,60,4,1,1,3,2,2100,260,4,2,3,,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207633,AM1627A-115,,plot,5914418,202268IDEPR_cere_rep1_AM1627A-115_167,1,1,167,4,10,test,,0,34.44814126,180,4.613095238,1.55,2,1,0,4,4,180,60,4,1,1,5,1,1200,124,4,2,2,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207634,AM1627A-116,,plot,5915067,202268IDEPR_cere_rep1_AM1627A-116_568,1,1,568,13,40,test,,0,40.61173424,180,20.38690476,6.85,5,1,7,4,2,180,40,4,1,1,2,2,3900,521,4,2,3,,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207635,AM1627A-117,,plot,5915062,202268IDEPR_cere_rep1_AM1627A-117_539,1,1,539,13,11,test,,0,40.04832636,150,16.51785714,5.55,3,1,4,4,2,150,40,4,1,2,3,2,3300,432,4,1,2,,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207638,AM1627A-120,,plot,5914996,202268IDEPR_cere_rep1_AM1627A-120_589,1,1,589,14,28,test,,0,40.43667992,140,10.71428571,3.6,3,1,8,4,2,140,20,4,1,1,4,1,2900,385,4,1,3,,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207639,AM1627A-121,,plot,5914111,202268IDEPR_cere_rep1_AM1627A-121_299,1,1,299,7,35,test,,0,33.40454545,160,1.785714286,0.6,1,1,0,4,3,160,40,3,1,1,5,1,500,49,3,2,2,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207640,AM1627A-122,,plot,5913930,202268IDEPR_cere_rep1_AM1627A-122_117,1,1,117,3,29,test,,0,38.85421758,210,9.226190476,3.1,3,1,3,4,3,210,20,4,3,1,4,2,2900,363,4,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207642,AM1627A-124,,plot,5914836,202268IDEPR_cere_rep1_AM1627A-124_23,1,1,23,1,23,test,,0,37.09689992,240,25.44642857,8.55,5,1,9,4,2,240,30,4,1,1,2,2,4400,513,4,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207643,AM1627A-125,,plot,5915051,202268IDEPR_cere_rep1_AM1627A-125_66,1,1,66,2,23,test,,0,36.07813853,160,19.79166667,6.65,5,1,10,4,3,160,40,4,1,1,3,2,3900,435,4,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207644,AM1627A-126,,plot,5915048,202268IDEPR_cere_rep1_AM1627A-126_349,1,1,349,8,4,test,,0,41.26274131,140,1.93452381,0.65,2,1,1,4,4,140,20,3,1,2,5,2,600,82,3,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207637,AM1627A-12,,plot,5914528,202268IDEPR_cere_rep1_AM1627A-12_657,1,1,657,15,41,test,,0,37.56412358,140,19.04761905,6.4,4,1,11,4,2,140,10,4,1,1,2,2,2700,321,4,1,3,,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207645,AM1627A-127,,plot,5914871,202268IDEPR_cere_rep1_AM1627A-127_354,1,1,354,9,2,test,,2,39.53192901,180,19.64285714,6.6,5,1,6,4,2,240,50,4,3,2,2,2,3200,411,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207647,AM1627A-129,,plot,5914856,202268IDEPR_cere_rep1_AM1627A-129_33,1,1,33,1,33,test,,4,38.34610544,60,37.20238095,12.5,5,1,18,4,3,220,20,4,3,1,2,2,4800,589,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207649,AM1627A-130,,plot,5914301,202268IDEPR_cere_rep1_AM1627A-130_808,1,1,808,19,16,test,,0,36.65745798,180,14.43452381,4.85,3,1,4,4,1,180,30,4,1,1,3,2,4300,492,4,1,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207650,AM1627A-131,,plot,5914582,202268IDEPR_cere_rep1_AM1627A-131_148,1,1,148,4,29,test,,0,40.45741351,150,10.71428571,3.6,4,1,4,4,4,150,30,3,1,1,3,2,2800,372,3,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207651,AM1627A-132,,plot,5914710,202268IDEPR_cere_rep1_AM1627A-132_420,1,1,420,10,21,test,,0,43.71524044,160,31.54761905,10.6,3,1,11,4,2,160,10,4,3,1,2,2,3100,459,4,1,3,2,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207653,AM1627A-134,,plot,5913652,202268IDEPR_cere_rep1_AM1627A-134_177,1,1,177,5,1,test,,0,36.36620963,150,19.64285714,6.6,4,1,3,4,3,150,40,4,1,1,3,2,3700,418,4,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207648,AM1627A-13,,plot,5913605,202268IDEPR_cere_rep1_AM1627A-13_435,1,1,435,10,6,test,,0,36.03121331,220,9.226190476,3.1,4,1,1,4,1,220,50,4,1,2,5,2,2300,256,4,2,2,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207654,AM1627A-135,,plot,5914178,202268IDEPR_cere_rep1_AM1627A-135_36,1,1,36,1,36,test,,2,39.38014091,150,25.74404762,8.65,5,1,9,4,1,210,40,4,3,1,2,3,4800,613,4,2,2,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207656,AM1627A-137,,plot,5914160,202268IDEPR_cere_rep1_AM1627A-137_227,1,1,227,6,38,test,,2,37.20889968,110,22.61904762,7.6,5,1,9,4,3,180,20,4,1,1,2,2,4900,574,4,2,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207657,AM1627A-138,,plot,5913547,202268IDEPR_cere_rep1_AM1627A-138_467,1,1,467,11,27,test,,0,38.91864626,180,11.01190476,3.7,3,1,3,4,2,180,20,4,3,1,4,2,3100,389,4,2,3,,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207658,AM1627A-139,,plot,5914206,202268IDEPR_cere_rep1_AM1627A-139_363,1,1,363,9,11,test,,0,33.11325401,140,6.994047619,2.35,3,1,1,4,2,140,20,4,1,2,4,2,2000,193,4,3,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207660,AM1627A-140,,plot,5913534,202268IDEPR_cere_rep1_AM1627A-140_98,1,1,98,3,10,test,,0,37.91120401,170,6.547619048,2.2,3,1,2,4,2,170,70,4,3,1,3,3,1700,205,4,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207659,AM1627A-14,,plot,5914402,202268IDEPR_cere_rep1_AM1627A-14_127,1,1,127,3,39,test,,0,38.71527698,180,12.94642857,4.35,5,1,5,4,2,180,30,4,3,1,3,1,4000,498,4,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207661,AM1627A-141,,plot,5913705,202268IDEPR_cere_rep1_AM1627A-141_819,1,1,819,19,27,test,,0,32.07469438,100,2.380952381,0.8,3,1,0,4,4,100,20,3,1,1,4,2,900,82,3,1,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207664,AM1627A-144,,plot,5914290,202268IDEPR_cere_rep1_AM1627A-144_179,1,1,179,5,3,test,,0,39.59037669,180,13.39285714,4.5,3,1,7,4,3,180,40,4,3,1,3,2,3900,502,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207665,AM1627A-145,,plot,5914327,202268IDEPR_cere_rep1_AM1627A-145_259,1,1,259,6,6,test,,4,35.97024747,110,16.2202381,5.45,3,1,7,4,2,150,40,4,2,2,4,2,3000,333,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207666,AM1627A-147,,plot,5913660,202268IDEPR_cere_rep1_AM1627A-147_3,1,1,3,1,3,test,,0,36.7267617,140,6.547619048,2.2,2,1,1,4,5,140,5,4,1,1,4,1,2100,241,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207667,AM1627A-148,,plot,5914657,202268IDEPR_cere_rep1_AM1627A-148_441,1,1,441,11,1,test,,0,37.37114038,130,16.96428571,5.7,4,1,4,4,2,130,40,4,1,2,4,3,3400,401,4,1,3,4,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207668,AM1627A-149,,plot,5914384,202268IDEPR_cere_rep1_AM1627A-149_16,1,1,16,1,16,test,,0,35.14804059,110,4.761904762,1.6,3,1,2,4,4,110,10,4,1,1,4,1,1600,171,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207670,AM1627A-150,,plot,5913661,202268IDEPR_cere_rep1_AM1627A-150_215,1,1,215,5,39,test,,3,39.95102223,110,25.44642857,8.55,4,1,9,4,1,210,20,,1,1,2,2,4500,587,4,2,3,2,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207671,AM1627A-151,,plot,5914319,202268IDEPR_cere_rep1_AM1627A-151_545,1,1,545,13,17,test,,0,38.31645237,140,22.17261905,7.45,5,1,23,4,3,140,20,4,1,1,2,2,3900,478,4,1,3,,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207672,AM1627A-152,,plot,5913518,202268IDEPR_cere_rep1_AM1627A-152_771,1,1,771,18,22,test,,0,36.21533166,190,5.357142857,1.8,4,1,0,4,2,190,20,4,1,1,4,2,1800,202,4,1,3,,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207673,AM1627A-153,,plot,5914843,202268IDEPR_cere_rep1_AM1627A-153_644,1,1,644,15,28,test,,0,35.37152466,130,2.976190476,1,3,1,0,4,4,130,10,3,1,2,4,1,1000,108,3,1,3,,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207674,AM1627A-154,,plot,5914768,202268IDEPR_cere_rep1_AM1627A-154_371,1,1,371,9,19,test,,0,40.04832636,210,27.67857143,9.3,5,1,18,4,1,210,40,4,1,1,2,2,3300,432,4,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207669,AM1627A-15,,plot,5914989,202268IDEPR_cere_rep1_AM1627A-15_490,1,1,490,12,39,test,,0,40.2321884,180,15.47619048,5.2,4,1,3,4,2,180,50,4,1,1,4,2,2800,369,4,2,3,,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207676,AM1627A-156,,plot,5914826,202268IDEPR_cere_rep1_AM1627A-156_670,1,1,670,16,35,test,,0,39.30217723,180,13.98809524,4.7,4,1,6,4,3,180,50,4,1,1,2,2,3000,382,4,2,3,,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207677,AM1627A-157,,plot,5913893,202268IDEPR_cere_rep1_AM1627A-157_120,1,1,120,3,32,test,,0,31.86208791,170,1.488095238,0.5,1,1,0,4,2,170,30,3,2,1,5,1,600,54,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207678,AM1627A-158,,plot,5914746,202268IDEPR_cere_rep1_AM1627A-158_107,1,1,107,3,19,test,,0,38.18101952,160,20.38690476,6.85,5,1,8,4,2,160,30,4,1,1,3,2,4200,512,4,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207680,AM1627A-160,,plot,5914177,202268IDEPR_cere_rep1_AM1627A-160_147,1,1,147,4,30,test,,0,41.83071263,180,28.125,9.45,4,1,12,4,2,180,40,4,1,1,2,2,4500,627,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207681,AM1627A-161,,plot,5914862,202268IDEPR_cere_rep1_AM1627A-161_526,1,1,526,12,3,test,,0,39.79998404,190,22.76785714,7.65,4,1,10,4,1,190,40,4,3,1,2,2,3600,467,4,1,3,,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207682,AM1627A-162,,plot,5914166,202268IDEPR_cere_rep1_AM1627A-162_214,1,1,214,5,38,test,,0,38.54338151,220,11.30952381,3.8,3,1,4,4,1,220,40,4,1,1,3,2,3000,371,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207683,AM1627A-163,,plot,5914553,202268IDEPR_cere_rep1_AM1627A-163_676,1,1,676,16,29,test,,0,29.97173913,120,0.595238095,0.2,3,1,0,4,5,120,5,3,1,1,5,1,200,16,3,2,1,,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207684,AM1627A-165,,plot,5915050,202268IDEPR_cere_rep1_AM1627A-165_447,1,1,447,11,7,test,,0,38.32230899,150,13.69047619,4.6,4,1,5,4,3,150,30,4,1,1,2,2,2700,331,4,1,3,4,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207685,AM1627A-166,,plot,5914559,202268IDEPR_cere_rep1_AM1627A-166_582,1,1,582,14,35,test,,0,36.88718593,160,7.589285714,2.55,3,1,3,4,2,160,40,4,1,1,4,1,1800,208,4,1,3,,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207686,AM1627A-167,,plot,5913866,202268IDEPR_cere_rep1_AM1627A-167_74,1,1,74,2,15,test,,0,36.05610932,120,11.16071429,3.75,3,1,1,4,3,120,40,4,1,1,4,1,2800,312,4,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207679,AM1627A-16,,plot,5913698,202268IDEPR_cere_rep1_AM1627A-16_789,1,1,789,18,4,test,,0,38.47471483,180,6.25,2.1,3,1,4,4,2,180,70,4,3,1,4,2,2100,259,4,1,3,,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207687,AM1627A-168,,plot,5914461,202268IDEPR_cere_rep1_AM1627A-168_146,1,1,146,4,31,test,,0,41.29491838,220,7.44047619,2.5,4,1,2,4,2,220,40,3,3,1,4,2,2200,301,3,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207688,AM1627A-169,,plot,5914321,202268IDEPR_cere_rep1_AM1627A-169_540,1,1,540,13,12,test,,0,34.28426184,130,2.678571429,0.9,2,1,0,4,5,130,20,4,1,1,5,1,800,82,4,1,1,,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207690,AM1627A-170,,plot,5914069,202268IDEPR_cere_rep1_AM1627A-170_696,1,1,696,16,9,test,,0,31.86208791,110,1.785714286,0.6,3,1,0,4,4,110,20,4,1,2,4,2,600,54,4,2,3,,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207691,AM1627A-171,,plot,5913521,202268IDEPR_cere_rep1_AM1627A-171_238,1,1,238,6,27,test,,1,37.30353535,190,28.57142857,9.6,5,1,14,4,1,230,60,4,3,2,2,2,4600,541,4,1,3,1,2," (Operator: lizbethpino, Time: )"
